province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
湖北,2008,0.478914122731386,0.521085877268614,99.47007081
湖北,2009,0.466130557344416,0.533869442655584,108.51204705
湖北,2010,0.385088456551436,0.614911543448564,115.92733589
湖北,2011,0.373872729148791,0.626127270851209,131.96275974
湖北,2012,0.375246325281935,0.624753674718065,139.54269591169998
湖北,2013,0.495991028619712,0.504008971380288,114.26769651
湖北,2014,0.5174090094097881,0.48259099059021193,119.66537446
湖北,2015,0.528129320029534,0.47187067997046594,118.52363269
湖北,2016,0.5272731799069841,0.4727268200930159,118.33154095
湖北,2017,0.539078948584842,0.46092105141515805,121.40558579
湖北,2018,0.607109348469798,0.392890651530202,118.14759954
湖北,2019,0.634201292855511,0.36579870714448903,122.60517641
湖北,2020,0.6310419161355441,0.36895808386445594,115.53686539
湖北,2021,0.647521988441056,0.352478011558944,128.75726582
湖北,2022,0.621807888217238,0.378192111782762,131.26577005
湖南,2003,0.378637753726081,0.621362246273919,37.98466077
湖南,2004,0.410105013473003,0.589894986526997,45.31582914
湖南,2005,0.3162752329171799,0.6837247670828202,72.63250517
湖南,2006,0.333929228819168,0.666070771180832,78.17294772999999
湖南,2007,0.340923500738122,0.6590764992618781,83.90038665
湖南,2008,0.369678666233026,0.630321333766974,92.60329277
湖南,2009,0.39940951522976,0.60059048477024,98.64880677
湖南,2010,0.480510494819395,0.519489505180605,99.75678433
湖南,2011,0.4903531891442769,0.509646810855723,110.5262858883
湖南,2012,0.498776285396189,0.501223714603811,115.4842637
湖南,2013,0.542751903294138,0.457248096705862,107.6251279
湖南,2014,0.5403147697919519,0.4596852302080481,111.15102686
湖南,2015,0.494816642322906,0.505183357677094,111.40368772
湖南,2016,0.487083193719832,0.512916806280168,116.01185173
湖南,2017,0.4530114967349,0.5469885032651001,120.24044931
湖南,2018,0.5275175343745739,0.47248246562542606,112.82745168
湖南,2019,0.547959400195799,0.45204059980420097,115.1043088
湖南,2020,0.552632935033028,0.447367064966972,115.78953380000002
湖南,2021,0.652185714699594,0.34781428530040603,118.95721754
湖南,2022,0.661215773601525,0.33878422639847505,118.73351619
甘肃,2003,0.5031782295308189,0.4968217704691811,22.08916767
甘肃,2004,0.5127267350810301,0.48727326491896994,27.16764416
甘肃,2005,0.5056293815858091,0.49437061841419094,31.09172248
甘肃,2006,0.512886000632607,0.48711399936739297,33.56659039
甘肃,2007,0.511431474428784,0.488568525571216,34.927894689999995
甘肃,2008,0.5225831507835039,0.4774168492164961,36.98477387
甘肃,2009,0.540862015310464,0.45913798468953604,37.40390711
甘肃,2010,0.525082522407244,0.47491747759275604,38.90129187
甘肃,2011,0.5292076971137369,0.47079230288626306,42.64227543
甘肃,2012,0.522341711415685,0.477658288584315,47.261774640000006
甘肃,2013,0.59018575190167,0.40981424809833,48.86231214
甘肃,2014,0.5828852064607479,0.41711479353925207,50.92175281
甘肃,2015,0.588238336870031,0.411761663129969,50.59679855
甘肃,2016,0.602939526456244,0.39706047354375595,49.36026607
甘肃,2017,0.635269599065747,0.364730400934253,49.558509830000006
甘肃,2018,0.680432401455122,0.31956759854487804,50.28363837
甘肃,2019,0.679858867575322,0.320141132424678,50.9574183
甘肃,2020,0.68570408675854,0.31429591324146,53.32204163
甘肃,2021,0.697779722059807,0.302220277940193,55.29058402
甘肃,2022,0.707105497055481,0.292894502944519,55.54942461
福建,2003,0.604261233575045,0.395738766424955,27.58504361
福建,2004,0.6170421181890811,0.38295788181091894,31.38464257
福建,2005,0.508596336066499,0.491403663933501,46.06487426
福建,2006,0.513366208412796,0.486633791587204,49.87665308
福建,2007,0.546568581344328,0.45343141865567205,54.38318265
