province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
甘肃,2020,0.68570408675854,,53.32204163
甘肃,2021,0.697779722059807,,55.29058402
甘肃,2022,0.707105497055481,,55.549424609999996
福建,2003,0.604261233575045,,27.58504361
福建,2004,0.6170421181890811,,31.38464257
福建,2005,0.508596336066499,,46.064874259999996
福建,2006,0.513366208412796,,49.87665308
福建,2007,0.546568581344328,,54.38318265
福建,2008,0.540473675313238,,58.25210946999999
福建,2009,0.51454532612902,,64.24793619
福建,2010,0.567698917938401,,69.8831657
福建,2011,0.5948231768125241,,73.76609248
福建,2012,0.591706196972734,,76.85881759
福建,2013,0.654134764866214,,75.82336678
福建,2014,0.7009836319356739,,82.77500155
福建,2015,0.680273179047101,,81.01567611
福建,2016,0.6877384235985771,,81.78259248
福建,2017,0.7116271748056631,,84.67851893999999
福建,2018,0.7142474941639481,,86.49303384999999
福建,2019,0.72216925714821,,91.85727222999999
福建,2020,0.7413072129754781,,89.55285373999999
福建,2021,0.764074026686708,,98.27975023
福建,2022,0.77141339660733,,104.85594923000001
贵州,2003,0.26870874795156996,,37.1419283
贵州,2004,0.245011982931447,,42.59464825
贵州,2005,0.23994449742047796,,45.093745580000004
贵州,2006,0.252444844352002,,49.17807646999999
贵州,2007,0.314269325236165,,49.28920011
贵州,2008,0.341580873263416,,47.264971757800005
贵州,2009,0.328598676658143,,50.80142796
贵州,2010,0.31468007750051197,,55.015043747
贵州,2011,0.328048304728384,,57.601181770000004
贵州,2012,0.31323354467999,,66.843808087
贵州,2013,0.36066909750614096,,64.81936041
贵州,2014,0.36061463642859803,,67.10330087999999
贵州,2015,0.387396155124229,,69.28996925999999
贵州,2016,0.41302386979904204,,70.94240915
贵州,2017,0.441773122792809,,72.08395635
贵州,2018,0.524499281827318,,70.52524589
贵州,2019,0.541715221942318,,72.29945568
贵州,2020,0.555403255117507,,72.37479001
贵州,2021,0.625274026299975,,75.75215865
贵州,2022,0.661345357184806,,73.15908512
辽宁,2003,0.467325151154076,,77.92583776000001
辽宁,2004,0.5064390539771271,,83.54569117
辽宁,2005,0.519346801409443,,98.27551334
辽宁,2006,0.511474100512813,,111.83221888
辽宁,2007,0.48899311743809204,,128.10871762
辽宁,2008,0.49659102794216103,,130.66103284000002
辽宁,2009,0.47585815417905697,,143.92967198
辽宁,2010,0.5349696773641279,,141.02996414999998
辽宁,2011,0.5601582136566661,,154.65351927
辽宁,2012,0.571632356241614,,161.22897802
辽宁,2013,0.558520500054885,,149.68253803
辽宁,2014,0.564792720219981,,154.14967995
辽宁,2015,0.59825699156829,,155.47389047000001
辽宁,2016,0.6294511400654059,,148.06199374
辽宁,2017,0.6431741234791319,,152.68964928
辽宁,2018,0.6509600229471779,,158.54139419
辽宁,2019,0.6559338400783741,,168.21134195
辽宁,2020,0.6559897509370529,,176.98763774
辽宁,2021,0.672422875144252,,179.70577404
辽宁,2022,0.675031353027228,,179.39299638
重庆,2003,0.431405368473623,,22.11848699
重庆,2004,0.487099787022534,,24.434584960000002
重庆,2005,0.498409020871439,,32.37596212
重庆,2006,0.528057030518637,,34.72999733
重庆,2007,0.56765476387045,,37.017017009999996
重庆,2008,0.45790345104406904,,50.3429072302
重庆,2009,0.44415504844560005,,53.62681069
重庆,2010,0.46998561891965096,,59.998652400299996
重庆,2011,0.485107314740288,,62.3053548147
重庆,2012,0.49379637320886105,,66.3666793412
重庆,2013,0.5855832374595851,,54.95703212
重庆,2014,0.578686772357916,,63.049496330000004
重庆,2015,0.59770905939593,,66.35845719
重庆,2016,0.6505063421331561,,65.08356177
重庆,2017,0.653857055353454,,66.44292913
重庆,2018,0.693268540931544,,58.58019606
重庆,2019,0.718930579579885,,59.358009259999996
重庆,2020,0.704341065866595,,60.84932850999999
重庆,2021,0.751251788960841,,65.06294595
重庆,2022,0.75907408386468,,63.4981331
陕西,2003,0.540743418073684,,25.87627646
陕西,2004,0.5447292394211161,,32.02656637
陕西,2005,0.414031848502762,,39.699799060000004
陕西,2006,0.453679096776774,,41.31599336
陕西,2007,0.52845034594241,,45.407665837
陕西,2008,0.5388606319221629,,52.0247415765
陕西,2009,0.49993182954967197,,56.149841779999996
陕西,2010,0.517204251106294,,64.5082384838
陕西,2011,0.518480698972572,,71.968485314
陕西,2012,0.513439239314616,,77.5240122532
陕西,2013,0.5258876749634089,,76.75832602999999
陕西,2014,0.531500827685079,,81.73574916
